date,name,close,per,pbr,dividendYield
2016-09-27,코스피,2062.82,14.52,1.09,1.61
2016-09-28,코스피,2053.06,14.45,1.09,1.62
2016-09-29,코스피,2068.72,14.56,1.1,1.61
2016-09-30,코스피,2043.63,14.51,1.08,1.63
2016-10-04,코스피,2054.86,13.33,1.01,1.53
2016-10-05,코스피,2053.0,13.32,1.01,1.53
2016-10-06,코스피,2065.3,13.4,1.02,1.52
2016-10-07,코스피,2053.8,13.33,1.01,1.53
2016-10-10,코스피,2056.82,13.33,1.01,1.53
2016-10-11,코스피,2031.93,13.17,1.0,1.55
2016-10-12,코스피,2033.73,13.18,1.0,1.55
2016-10-13,코스피,2015.44,13.06,0.99,1.56
2016-10-14,코스피,2022.66,13.11,0.99,1.56
2016-10-17,코스피,2027.61,13.15,1.0,1.55
2016-10-18,코스피,2040.43,13.24,1.01,1.54
2016-10-19,코스피,2040.94,13.24,1.01,1.54
2016-10-20,코스피,2040.6,13.24,1.01,1.54
2016-10-21,코스피,2033.0,13.19,1.0,1.54
2016-10-24,코스피,2047.74,13.29,1.01,1.53
2016-10-25,코스피,2037.17,13.22,1.0,1.54
2016-10-26,코스피,2013.89,13.07,0.99,1.56
2016-10-27,코스피,2024.12,13.13,1.0,1.55
2016-10-28,코스피,2019.42,13.1,1.0,1.55
2016-10-31,코스피,2008.19,13.03,0.99,1.56
2016-11-01,코스피,2007.39,13.02,0.99,1.56
2016-11-02,코스피,1978.94,12.84,0.98,1.58
2016-11-03,코스피,1983.8,12.87,0.98,1.58
2016-11-04,코스피,1982.02,12.86,0.98,1.58
2016-11-07,코스피,1997.58,12.96,0.99,1.57
2016-11-08,코스피,2003.38,13.0,0.99,1.56
2016-11-09,코스피,1958.38,12.71,0.97,1.6
2016-11-10,코스피,2002.6,13.0,0.99,1.56
2016-11-11,코스피,1984.43,12.72,0.98,1.57
2016-11-14,코스피,1974.4,12.66,0.98,1.58
2016-11-15,코스피,1967.53,12.61,0.98,1.58
2016-11-16,코스피,1979.65,12.69,0.98,1.57
2016-11-17,코스피,1980.55,12.7,0.98,1.57
2016-11-18,코스피,1974.58,12.66,0.98,1.57
2016-11-21,코스피,1966.05,12.62,0.98,1.58
2016-11-22,코스피,1983.47,12.74,0.98,1.56
2016-11-23,코스피,1987.95,12.77,0.99,1.56
2016-11-24,코스피,1971.26,12.66,0.98,1.57
2016-11-25,코스피,1974.46,12.68,0.98,1.57
2016-11-28,코스피,1978.13,12.7,0.98,1.57
2016-11-29,코스피,1978.39,12.71,0.98,1.57
2016-11-30,코스피,1983.48,12.74,0.98,1.56
2016-12-01,코스피,1983.75,13.59,0.97,1.56
2016-12-02,코스피,1970.61,13.5,0.97,1.57
2016-12-05,코스피,1963.36,13.45,0.96,1.58
2016-12-06,코스피,1989.86,13.63,0.97,1.56
2016-12-07,코스피,1991.89,13.65,0.98,1.56
2016-12-08,코스피,2031.07,13.92,1.0,1.53
2016-12-09,코스피,2024.69,13.87,0.99,1.53
2016-12-12,코스피,2027.24,13.89,0.99,1.53
2016-12-13,코스피,2035.98,13.95,1.0,1.52
2016-12-14,코스피,2036.87,13.96,1.0,1.52
2016-12-15,코스피,2036.65,13.96,1.0,1.52
2016-12-16,코스피,2042.24,14.0,1.0,1.52
2016-12-19,코스피,2038.39,13.97,1.0,1.52
2016-12-20,코스피,2041.94,13.99,1.0,1.52
2016-12-21,코스피,2037.96,13.99,1.0,1.52
2016-12-22,코스피,2035.73,13.98,1.0,1.52
2016-12-23,코스피,2035.9,13.98,1.0,1.52
2016-12-26,코스피,2037.75,13.99,1.0,1.52
2016-12-27,코스피,2042.17,14.03,1.0,1.51
2016-12-28,코스피,2024.49,13.91,1.0,1.53
2016-12-29,코스피,2026.46,13.92,1.0,1.52
2017-01-02,코스피,2026.16,13.92,1.0,1.52
2017-01-03,코스피,2043.97,14.04,1.01,1.51
2017-01-04,코스피,2045.64,14.05,1.01,1.51
2017-01-05,코스피,2041.95,14.03,1.0,1.51
2017-01-06,코스피,2049.12,14.08,1.01,1.51
2017-01-09,코스피,2048.78,14.07,1.01,1.51
2017-01-10,코스피,2045.12,14.05,1.01,1.51
2017-01-11,코스피,2075.17,14.26,1.02,1.49
2017-01-12,코스피,2087.14,14.34,1.03,1.48
2017-01-13,코스피,2076.79,14.27,1.02,1.49
2017-01-16,코스피,2064.17,14.18,1.01,1.5
2017-01-17,코스피,2071.87,14.23,1.02,1.49
2017-01-18,코스피,2070.54,14.22,1.02,1.49
2017-01-19,코스피,2072.79,14.24,1.02,1.49
2017-01-20,코스피,2065.61,14.19,1.02,1.5
2017-01-23,코스피,2065.99,14.2,1.02,1.5
2017-01-24,코스피,2065.76,14.2,1.02,1.49
2017-01-25,코스피,2066.94,14.21,1.02,1.49
2017-01-26,코스피,2083.59,14.32,1.03,1.48
2017-01-31,코스피,2067.57,14.22,1.02,1.49
2017-02-01,코스피,2080.48,14.3,1.02,1.48
2017-02-02,코스피,2071.01,14.24,1.02,1.49
2017-02-03,코스피,2073.16,14.25,1.02,1.49
2017-02-06,코스피,2077.66,14.28,1.02,1.49
2017-02-07,코스피,2075.21,14.27,1.02,1.49
2017-02-08,코스피,2065.08,14.2,1.02,1.49
2017-02-09,코스피,2065.88,14.2,1.02,1.49
2017-02-10,코스피,2075.08,14.26,1.02,1.49
2017-02-13,코스피,2078.65,14.29,1.02,1.48
2017-02-14,코스피,2074.57,14.26,1.02,1.49
2017-02-15,코스피,2083.86,14.33,1.03,1.48
2017-02-16,코스피,2081.84,14.31,1.02,1.48
2017-02-17,코스피,2080.58,14.3,1.02,1.48
2017-02-20,코스피,2084.39,14.33,1.03,1.48
2017-02-21,코스피,2102.93,14.46,1.04,1.47
2017-02-22,코스피,2106.61,14.48,1.04,1.47
2017-02-23,코스피,2107.63,14.49,1.04,1.46
2017-02-24,코스피,2094.12,14.4,1.03,1.47
2017-02-27,코스피,2085.52,14.34,1.03,1.48
2017-02-28,코스피,2091.64,14.38,1.03,1.48
2017-03-02,코스피,2102.65,14.46,1.04,1.47
2017-03-03,코스피,2078.75,14.29,1.02,1.48
2017-03-06,코스피,2081.36,14.31,1.02,1.48
2017-03-07,코스피,2094.05,14.4,1.03,1.47
2017-03-08,코스피,2095.41,14.41,1.03,1.47
2017-03-09,코스피,2091.06,14.38,1.03,1.48
2017-03-10,코스피,2097.35,14.42,1.03,1.47
2017-03-13,코스피,2117.59,14.56,1.04,1.46
2017-03-14,코스피,2133.78,14.67,1.05,1.45
2017-03-15,코스피,2133.0,14.66,1.05,1.45
2017-03-16,코스피,2150.08,14.78,1.06,1.43
2017-03-17,코스피,2164.58,14.91,1.07,1.42
2017-03-20,코스피,2157.01,14.86,1.06,1.43
2017-03-21,코스피,2178.38,15.01,1.07,1.41
2017-03-22,코스피,2168.3,14.94,1.07,1.42
2017-03-23,코스피,2172.72,14.97,1.07,1.42
2017-03-24,코스피,2168.95,14.88,1.07,1.42
2017-03-27,코스피,2155.66,14.79,1.06,1.43
2017-03-28,코스피,2163.31,14.84,1.07,1.42
2017-03-29,코스피,2166.98,14.87,1.07,1.42
2017-03-30,코스피,2164.64,14.76,1.06,1.42
2017-03-31,코스피,2160.23,14.73,1.06,1.43
2017-04-03,코스피,2167.51,14.78,1.07,1.42
2017-04-04,코스피,2161.1,14.73,1.06,1.43
2017-04-05,코스피,2160.85,14.73,1.06,1.43
2017-04-06,코스피,2152.75,14.68,1.06,1.43
2017-04-07,코스피,2151.73,14.67,1.06,1.43
2017-04-10,코스피,2133.32,14.54,1.05,1.45
2017-04-11,코스피,2123.85,14.49,1.04,1.45
2017-04-12,코스피,2128.91,14.52,1.05,1.45
2017-04-13,코스피,2148.61,14.65,1.06,1.43
2017-04-14,코스피,2134.88,14.56,1.05,1.44
2017-04-17,코스피,2145.76,14.63,1.06,1.44
2017-04-18,코스피,2148.46,14.65,1.06,1.43
2017-04-19,코스피,2138.4,14.58,1.05,1.44
2017-04-20,코스피,2149.15,14.66,1.06,1.43
2017-04-21,코스피,2165.04,14.74,1.06,1.43
2017-04-24,코스피,2173.74,14.8,1.07,1.42
2017-04-25,코스피,2196.85,14.96,1.08,1.41
2017-04-26,코스피,2207.84,15.04,1.08,1.4
2017-04-27,코스피,2209.46,15.05,1.09,1.4
2017-04-28,코스피,2205.44,15.02,1.08,1.4
2017-05-02,코스피,2219.67,14.73,1.06,1.51
2017-05-04,코스피,2241.24,14.87,1.08,1.49
2017-05-08,코스피,2292.76,15.22,1.1,1.46
2017-05-10,코스피,2270.12,15.07,1.09,1.47
2017-05-11,코스피,2296.37,15.22,1.1,1.46
2017-05-12,코스피,2286.02,15.14,1.09,1.48
2017-05-15,코스피,2290.65,15.29,1.11,1.46
2017-05-16,코스피,2295.33,15.33,1.11,1.45
2017-05-17,코스피,2293.08,15.31,1.11,1.46
2017-05-18,코스피,2286.82,15.27,1.1,1.46
2017-05-19,코스피,2288.48,15.28,1.1,1.46
2017-05-22,코스피,2304.03,15.38,1.11,1.45
2017-05-23,코스피,2311.74,15.21,1.1,1.47
2017-05-24,코스피,2317.34,15.25,1.1,1.46
2017-05-25,코스피,2342.93,15.41,1.11,1.45
2017-05-26,코스피,2355.3,15.5,1.12,1.44
2017-05-29,코스피,2352.97,15.48,1.12,1.44
2017-05-30,코스피,2343.68,15.42,1.12,1.45
2017-05-31,코스피,2347.38,15.45,1.12,1.44
2017-06-01,코스피,2344.61,14.17,1.12,1.44
2017-06-02,코스피,2371.72,14.33,1.13,1.43
2017-06-05,코스피,2368.62,14.32,1.13,1.43
2017-06-07,코스피,2360.14,14.27,1.13,1.44
2017-06-08,코스피,2363.57,14.28,1.13,1.43
2017-06-09,코스피,2381.69,14.39,1.14,1.42
2017-06-12,코스피,2357.87,14.25,1.13,1.44
2017-06-13,코스피,2374.7,14.35,1.14,1.43
2017-06-14,코스피,2372.64,14.34,1.13,1.43
2017-06-15,코스피,2361.65,14.27,1.13,1.43
2017-06-16,코스피,2361.83,14.27,1.13,1.43
2017-06-19,코스피,2370.9,14.33,1.13,1.43
2017-06-20,코스피,2369.23,14.32,1.13,1.43
2017-06-21,코스피,2357.53,14.25,1.13,1.44
2017-06-22,코스피,2370.37,14.33,1.13,1.43
2017-06-23,코스피,2378.6,14.38,1.14,1.42
2017-06-26,코스피,2388.66,14.44,1.14,1.42
2017-06-27,코스피,2391.95,14.46,1.14,1.42
2017-06-28,코스피,2382.56,14.4,1.14,1.42
2017-06-29,코스피,2395.66,14.48,1.15,1.41
2017-06-30,코스피,2391.79,14.46,1.14,1.42
2017-07-03,코스피,2394.48,14.47,1.15,1.41
2017-07-04,코스피,2380.52,14.39,1.14,1.42
2017-07-05,코스피,2388.35,14.44,1.14,1.42
2017-07-06,코스피,2387.81,14.43,1.14,1.42
2017-07-07,코스피,2379.87,14.38,1.14,1.42
2017-07-10,코스피,2382.1,14.41,1.14,1.42
2017-07-11,코스피,2396.0,14.5,1.15,1.41
2017-07-12,코스피,2391.77,14.47,1.14,1.41
2017-07-13,코스피,2409.49,14.58,1.15,1.4
2017-07-14,코스피,2414.63,14.61,1.15,1.4
2017-07-17,코스피,2425.1,14.67,1.16,1.39
2017-07-18,코스피,2426.04,14.67,1.16,1.39
2017-07-19,코스피,2429.94,14.7,1.16,1.39
2017-07-20,코스피,2441.84,14.77,1.17,1.39
2017-07-21,코스피,2450.06,14.85,1.17,1.38
2017-07-24,코스피,2451.53,14.86,1.17,1.38
2017-07-25,코스피,2439.9,14.79,1.17,1.39
2017-07-26,코스피,2434.51,14.76,1.16,1.39
2017-07-27,코스피,2443.24,14.81,1.17,1.38
2017-07-28,코스피,2400.99,14.55,1.15,1.41
2017-07-31,코스피,2402.71,14.56,1.15,1.41
2017-08-01,코스피,2422.96,14.68,1.16,1.4
2017-08-02,코스피,2427.63,14.69,1.16,1.4
2017-08-03,코스피,2386.85,14.44,1.14,1.42
2017-08-04,코스피,2395.45,14.49,1.14,1.41
2017-08-07,코스피,2398.75,14.51,1.14,1.41
2017-08-08,코스피,2394.73,14.49,1.14,1.42
2017-08-09,코스피,2368.39,14.32,1.13,1.43
2017-08-10,코스피,2359.47,14.27,1.13,1.44
2017-08-11,코스피,2319.71,14.03,1.11,1.46
2017-08-14,코스피,2334.22,14.11,1.11,1.45
2017-08-16,코스피,2348.26,14.2,1.12,1.44
2017-08-17,코스피,2361.67,14.29,1.13,1.43
2017-08-18,코스피,2358.37,14.27,1.13,1.44
2017-08-21,코스피,2355.0,14.25,1.12,1.44
2017-08-22,코스피,2365.33,14.31,1.13,1.43
2017-08-23,코스피,2366.4,14.32,1.13,1.43
2017-08-24,코스피,2375.84,14.38,1.13,1.43
2017-08-25,코스피,2378.51,14.41,1.14,1.42
2017-08-28,코스피,2370.3,14.36,1.13,1.43
2017-08-29,코스피,2364.74,14.33,1.13,1.43
2017-08-30,코스피,2372.29,14.37,1.13,1.43
2017-08-31,코스피,2363.19,14.32,1.13,1.43
2017-09-01,코스피,2357.69,13.27,1.08,1.43
2017-09-04,코스피,2329.65,13.11,1.07,1.45
2017-09-05,코스피,2326.62,13.1,1.07,1.45
2017-09-06,코스피,2319.82,13.06,1.06,1.45
2017-09-07,코스피,2346.19,13.21,1.08,1.44
2017-09-08,코스피,2343.72,13.2,1.07,1.44
2017-09-11,코스피,2359.08,13.29,1.08,1.43
2017-09-12,코스피,2365.47,13.32,1.08,1.43
2017-09-13,코스피,2360.18,13.29,1.08,1.43
2017-09-14,코스피,2377.66,13.39,1.09,1.42
2017-09-15,코스피,2386.07,13.52,1.1,1.41
2017-09-18,코스피,2418.21,13.7,1.11,1.39
2017-09-19,코스피,2416.05,13.69,1.11,1.39
2017-09-20,코스피,2412.2,13.67,1.11,1.39
2017-09-21,코스피,2406.5,13.63,1.1,1.39
2017-09-22,코스피,2388.71,13.53,1.1,1.4
2017-09-25,코스피,2380.4,13.49,1.09,1.41
2017-09-26,코스피,2374.32,13.46,1.09,1.41
2017-09-27,코스피,2372.57,13.45,1.09,1.41
2017-09-28,코스피,2373.14,13.45,1.09,1.41
2017-09-29,코스피,2394.47,13.58,1.1,1.4
2017-10-10,코스피,2433.81,13.8,1.12,1.38
2017-10-11,코스피,2458.16,13.94,1.13,1.36
2017-10-12,코스피,2474.76,14.03,1.14,1.35
2017-10-13,코스피,2473.62,14.05,1.14,1.35
2017-10-16,코스피,2480.05,14.09,1.14,1.35
2017-10-17,코스피,2484.37,14.11,1.14,1.35
2017-10-18,코스피,2482.91,14.11,1.14,1.35
2017-10-19,코스피,2473.06,14.05,1.14,1.35
2017-10-20,코스피,2489.54,14.14,1.14,1.35
2017-10-23,코스피,2490.05,14.15,1.14,1.35
2017-10-24,코스피,2490.49,14.15,1.14,1.35
2017-10-25,코스피,2492.5,14.16,1.15,1.34
2017-10-26,코스피,2480.63,14.09,1.14,1.35
2017-10-27,코스피,2496.63,14.19,1.15,1.34
2017-10-30,코스피,2501.93,14.22,1.15,1.34
2017-10-31,코스피,2523.43,14.34,1.16,1.33
2017-11-01,코스피,2556.47,14.53,1.18,1.31
2017-11-02,코스피,2546.36,14.48,1.17,1.31
2017-11-03,코스피,2557.97,14.53,1.18,1.31
2017-11-06,코스피,2549.41,14.48,1.17,1.31
2017-11-07,코스피,2545.44,14.46,1.17,1.32
2017-11-08,코스피,2552.4,14.5,1.17,1.31
2017-11-09,코스피,2550.57,14.49,1.17,1.31
2017-11-10,코스피,2542.95,14.44,1.17,1.32
2017-11-13,코스피,2530.35,14.37,1.16,1.32
2017-11-14,코스피,2526.64,14.35,1.16,1.33
2017-11-15,코스피,2518.25,14.3,1.16,1.33
2017-11-16,코스피,2534.79,14.4,1.16,1.32
2017-11-17,코스피,2533.99,14.39,1.16,1.32
2017-11-20,코스피,2527.67,14.36,1.16,1.33
2017-11-21,코스피,2530.7,14.38,1.16,1.32
2017-11-22,코스피,2540.51,14.43,1.17,1.32
2017-11-23,코스피,2537.15,14.41,1.17,1.32
2017-11-24,코스피,2544.33,14.45,1.17,1.32
2017-11-27,코스피,2507.81,14.25,1.15,1.34
2017-11-28,코스피,2514.19,14.28,1.16,1.33
2017-11-29,코스피,2512.9,14.28,1.15,1.33
2017-11-30,코스피,2476.37,14.06,1.14,1.35
2017-12-01,코스피,2475.41,13.05,1.12,1.35
2017-12-04,코스피,2501.67,13.18,1.13,1.34
2017-12-05,코스피,2510.12,13.23,1.13,1.33
2017-12-06,코스피,2474.37,13.04,1.11,1.35
2017-12-07,코스피,2461.98,12.98,1.11,1.36
2017-12-08,코스피,2464.0,13.0,1.11,1.36
2017-12-11,코스피,2471.49,13.01,1.11,1.36
2017-12-12,코스피,2461.0,12.95,1.11,1.36
2017-12-13,코스피,2480.55,13.06,1.12,1.35
2017-12-14,코스피,2469.48,13.0,1.11,1.36
2017-12-15,코스피,2482.07,13.06,1.12,1.35
2017-12-18,코스피,2481.88,13.06,1.12,1.35
2017-12-19,코스피,2478.53,13.05,1.11,1.35
2017-12-20,코스피,2472.37,13.01,1.11,1.36
2017-12-21,코스피,2429.83,12.79,1.09,1.38
2017-12-22,코스피,2440.54,12.85,1.1,1.37
2017-12-26,코스피,2427.34,12.78,1.09,1.38
2017-12-27,코스피,2436.67,12.83,1.1,1.38
2017-12-28,코스피,2467.49,12.99,1.11,1.36
2018-01-02,코스피,2479.65,13.06,1.12,1.35
2018-01-03,코스피,2486.35,13.09,1.12,1.35
2018-01-04,코스피,2466.46,12.99,1.11,1.36
2018-01-05,코스피,2497.52,13.15,1.12,1.34
2018-01-08,코스피,2513.28,13.23,1.13,1.34
2018-01-09,코스피,2510.23,13.21,1.13,1.34
2018-01-10,코스피,2499.75,13.15,1.12,1.34
2018-01-11,코스피,2487.91,13.09,1.12,1.35
2018-01-12,코스피,2496.42,13.13,1.12,1.35
2018-01-15,코스피,2503.73,13.16,1.12,1.34
2018-01-16,코스피,2521.74,13.26,1.13,1.33
2018-01-17,코스피,2515.43,13.23,1.13,1.34
2018-01-18,코스피,2515.81,13.23,1.13,1.34
2018-01-19,코스피,2520.26,13.25,1.13,1.33
2018-01-22,코스피,2502.11,13.16,1.12,1.34
2018-01-23,코스피,2536.6,13.34,1.14,1.32
2018-01-24,코스피,2538.0,13.34,1.14,1.32
2018-01-25,코스피,2562.23,13.47,1.15,1.31
2018-01-26,코스피,2574.76,13.53,1.16,1.3
2018-01-29,코스피,2598.19,13.66,1.17,1.29
2018-01-30,코스피,2567.74,13.49,1.15,1.31
2018-01-31,코스피,2566.46,13.5,1.15,1.31
2018-02-01,코스피,2568.54,13.52,1.15,1.31
2018-02-02,코스피,2525.39,13.29,1.14,1.33
2018-02-05,코스피,2491.75,13.12,1.12,1.35
2018-02-06,코스피,2453.31,12.91,1.1,1.37
2018-02-07,코스피,2396.56,12.61,1.08,1.4
2018-02-08,코스피,2407.62,12.66,1.08,1.4
2018-02-09,코스피,2363.77,12.67,1.08,1.39
2018-02-12,코스피,2385.38,12.79,1.09,1.38
2018-02-13,코스피,2395.19,12.84,1.1,1.37
2018-02-14,코스피,2421.83,12.99,1.11,1.36
2018-02-19,코스피,2442.82,13.1,1.12,1.34
2018-02-20,코스피,2415.12,12.95,1.11,1.36
2018-02-21,코스피,2429.65,13.03,1.11,1.35
2018-02-22,코스피,2414.28,12.95,1.11,1.36
2018-02-23,코스피,2451.52,13.15,1.12,1.34
2018-02-26,코스피,2457.65,13.18,1.13,1.34
2018-02-27,코스피,2456.14,13.17,1.13,1.34
2018-02-28,코스피,2427.36,13.02,1.11,1.35
2018-03-02,코스피,2402.16,12.89,1.1,1.37
2018-03-05,코스피,2375.06,12.74,1.09,1.38
2018-03-06,코스피,2411.41,12.94,1.11,1.36
2018-03-07,코스피,2401.82,12.9,1.1,1.37
2018-03-08,코스피,2433.08,13.06,1.12,1.35
